word,sent
nightmi,0.094442975
excit,0.094448349
spinat,0.094515932
sugari,0.094630368
cloyingli,0.09492487
rapid,0.095013618
chuck,0.095855811
sportsbook,0.096667628
roof,0.096717384
own,0.097003078
roulett,0.098153805
knight,0.098167768
banter,0.098445012
poutineri,0.098590534
those,0.098630405
jew,0.098914706
luncheon,0.098952476
noisi,0.099348385
comedi,0.099630702
ahh,0.099653028
focus,0.099667406
hotelth,0.100359264
lyric,0.100390855
goodther,0.100531297
rite,0.100678791
surreal,0.100959083
midnight,0.101125012
segment,0.101189184
dayth,0.10127238
former,0.101400251
novelti,0.101771106
cow,0.101803303
mismatch,0.101863521
mil,0.102084005
spur,0.102349618
sind,0.10271465
einfach,0.102826476
sheesha,0.103403696
allinal,0.10356012
onioni,0.103696309
golden,0.103728985
specialist,0.104015139
gladston,0.104220222
amp,0.104339351
thereoveral,0.10436877
video,0.104535847
commonplac,0.104557775
voila,0.10457241
abund,0.104585032
brows,0.104694759
och,0.105063289
paint,0.105155678
timey,0.105198082
mani,0.105199242
actor,0.105391176
attain,0.105690344
meal,0.105887146
octob,0.106134171
wrought,0.106311873
preisleistungsverhltni,0.106879244
earli,0.107223927
timeservic,0.107278185
shoestr,0.107570208
sweeti,0.107677788
abbrevi,0.107806289
fancier,0.107887288
servicei,0.108442896
projector,0.108683623
shortag,0.108768211
frischen,0.108989415
mealand,0.109722769
graduat,0.10984471
multi,0.109882488
hop,0.109925039
rumor,0.110638492
pricedi,0.110889284
septemb,0.11108535
behemoth,0.111241657
happier,0.111262608
photograph,0.111320509
gang,0.11137982
cornmeal,0.111615137
pepsi,0.111996439
leagu,0.11209788
stuffth,0.11257093
mom,0.112593038
april,0.112682529
simpli,0.11317736
ufc,0.113520463
essen,0.113927546
mainstream,0.114207738
brother,0.114218958
unhealthi,0.114242192
illustr,0.114650955
draw,0.114804293
mealsi,0.114842259
th,0.114844337
prepar,0.115858048
plenti,0.11602337
wildfir,0.116035834
gems,0.116438595
pal,0.116484769
overwhelmingli,0.116499593
meetup,0.11676903
spectrum,0.117089113
chinesisch,0.117264874
tonight,0.117319017
hookah,0.11759161
pac,0.117848153
nhl,0.118335188
labor,0.118584709
confetti,0.118634409
sisterinlaw,0.118659294
whichev,0.118810329
sox,0.118860563
unanim,0.118879149
gleichzeitig,0.118982026
tent,0.119007597
greatit,0.119106889
visiti,0.119696641
produc,0.119869028
hoppin,0.119992794
goodso,0.120001523
antler,0.120059674
student,0.12024396
steaki,0.120385946
dinnertim,0.120538767
shangrila,0.120664942
panel,0.120666256
foodand,0.12150841
poster,0.12160061
afteral,0.12248713
fenc,0.122516169
gourmet,0.122871086
slim,0.123372046
memi,0.123437542
radio,0.124457892
poppin,0.1246467
monster,0.124720168
tfc,0.124852779
ohhh,0.124859754
mosqu,0.12530222
to,0.125355354
donkey,0.125463899
diet,0.125517448
today,0.125578849
conjur,0.125927087
nite,0.125928899
itthi,0.126045132
middl,0.126381074
glitter,0.126486338
sun,0.126547853
skinless,0.126886812
ground,0.126898116
cork,0.127119167
bollywood,0.127281095
stroll,0.127337081
superior,0.127441152
arcad,0.127456211
simpson,0.12746707
bitei,0.127593065
mealif,0.127705845
aa,0.127712966
prestigi,0.127730828
shrine,0.127782445
wknd,0.128067322
serviceveri,0.128090427
cavern,0.128201579
endth,0.128324611
steel,0.128467781
feb,0.128615485
cliff,0.128634895
bumpin,0.128644814
upcom,0.129000518
staircas,0.129507223
deali,0.129563218
tram,0.129580222
tackl,0.129609291
rear,0.129871649
visitth,0.129950099
multicolor,0.13018602
mermaid,0.130398819
techno,0.130542938
paraphernalia,0.13055662
dancer,0.130587841
pastur,0.130704855
merchant,0.130872835
salt,0.130946436
evolv,0.13155145
psych,0.131646418
servicew,0.131763918
pandora,0.131813955
reallllli,0.132054934
plasma,0.132245309
intoler,0.132261604
won,0.132789878
planet,0.133069142
shadow,0.133761822
network,0.134006348
mosaic,0.134289262
whet,0.134512434
superbowl,0.134733418
hallmark,0.135069999
flame,0.135397076
enhanc,0.135409918
supplement,0.135573441
tonit,0.136092292
visitw,0.136239545
especi,0.136406659
adjac,0.136743647
lawn,0.136801629
etcw,0.136943895
seek,0.137006855
bula,0.137034836
hunt,0.137120262
lane,0.137301195
twa,0.137516973
otb,0.137581613
nightit,0.137703537
bartenderserv,0.137949401
pillow,0.138162533
traditionalist,0.138166342
sustain,0.138302428
halloween,0.139007473
clay,0.139019872
dive,0.139024486
good,0.139348298
suggest,0.139485393
awn,0.139683734
disneyland,0.1398023
must,0.139844302
ferment,0.140225796
timethi,0.140798491
timemi,0.140825045
bargril,0.141192099
brgr,0.141406444
edm,0.141514705
burgatori,0.141633543
illumin,0.14165829
experinc,0.141698253
tournament,0.141923359
spotlight,0.142320577
padr,0.142873558
cv,0.14311603
screen,0.143218356
nest,0.143288976
preisleistung,0.143470248
counterpart,0.143788651
char,0.143996961
seri,0.144153049
sister,0.144565551
newli,0.144570994
banquett,0.144686338
ist,0.144796698
butcher,0.144904806
daddi,0.144951467
liegt,0.14496287
colonel,0.145085137
purveyor,0.145135545
factori,0.145271367
luxor,0.145384361
claw,0.145633384
leisur,0.145775571
layer,0.145797251
fox,0.146202335
schlep,0.146246904
tv,0.146350124
overallth,0.14644213
cleanth,0.147254996
drinkabl,0.147284339
olymp,0.147359054
spous,0.147400794
fond,0.14753038
ooooh,0.147627469
disney,0.147756953
horton,0.147912873
daysth,0.147919259
late,0.148001717
park,0.148286817
aunt,0.148512656
redneck,0.148552522
canteen,0.148719625
restaurantbut,0.149128389
flourish,0.149332813
headlin,0.149633076
snob,0.149740145
oooh,0.149968691
bing,0.149996639
streak,0.150481415
dang,0.150702617
yearsi,0.150896231
simul,0.151266109
pacman,0.15146121
upmi,0.151475269
homi,0.151494078
bumbl,0.151497609
hereservic,0.151879307
movi,0.1519199
penguin,0.151930687
rula,0.152552907
insideth,0.152613911
sport,0.152823821
burlesqu,0.152860458
mccarran,0.153029539
hella,0.153046105
thong,0.153089422
alcov,0.153244642
consist,0.153641876
miracl,0.153712972
termin,0.153798923
servic,0.153804572
dinnerw,0.153867606
catch,0.154018325
quick,0.154173907
stripburg,0.154341033
aussen,0.15455838
fairi,0.154767049
hockey,0.154840754
cruis,0.154854655
stimul,0.154926962
eveningi,0.155242356
timeour,0.155427906
netten,0.155855451
disposit,0.156113643
territori,0.156269678
whistl,0.156547338
karaok,0.156609258
lunchearli,0.156694525
dodger,0.156752323
rr,0.156815078
orderli,0.157204013
ol,0.157231111
backmi,0.157309454
newer,0.15732285
choicei,0.157512469
becom,0.157664027
nightth,0.157762798
ina,0.157905531
palac,0.15813994
palm,0.158228956
entranc,0.158243737
mouthth,0.158402878
backroom,0.158786181
nfl,0.158897312
manli,0.158968631
serverbartend,0.159472902
flatscreen,0.159827514
reclaim,0.159856754
ole,0.160072537
beansprout,0.160202759
hollywood,0.160283669
bachelor,0.16052376
bone,0.160542941
puffi,0.160604031
pillar,0.16063017
basketbal,0.160905555
wacki,0.160937793
thigh,0.160966726
certainli,0.161260162
mindi,0.161302192
maw,0.161360983
valuei,0.161416069
frhstck,0.161490626
trailer,0.161780662
auswahl,0.161841437
bam,0.161893219
juli,0.161894527
fiance,0.162345156
goi,0.162455976
remix,0.162525027
bspot,0.162556272
crinkl,0.162571679
insight,0.162732666
trivia,0.162751727
soda,0.162752922
itther,0.162770381
cathol,0.162835372
muslim,0.162950277
differ,0.16306305
mister,0.163221397
fantasi,0.163292671
confer,0.163381057
encor,0.163602473
fast,0.163608658
insid,0.163618484
didi,0.163781914
doneth,0.163908455
plush,0.164034414
slut,0.164056719
offstrip,0.164253306
jerki,0.164359759
clean,0.164406304
lifestyl,0.164877628
footbal,0.165079495
steak,0.165103494
cheeki,0.16521253
chichi,0.165694769
hd,0.166069794
lotth,0.166111399
milder,0.166175246
reign,0.166238371
harri,0.166575633
gravel,0.16661564
everyth,0.166702688
replic,0.166844858
freshii,0.166968417
weekth,0.166968949
goodyou,0.167222267
hybrid,0.167570935
guter,0.167803454
fi,0.168169419
friend,0.168240396
vice,0.168412846
thoughservic,0.168415737
foundat,0.16847994
along,0.168553746
finger,0.168698798
seahawk,0.169065093
licenc,0.169188201
embark,0.169219432
fixtur,0.169394547
pmi,0.169916042
mate,0.169935327
reliv,0.170793313
buddi,0.170807039
ghost,0.170936762
deeper,0.171062451
oil,0.171467668
jointth,0.17160816
hereand,0.171719784
allstar,0.172019588
king,0.172087034
ritz,0.172786876
loli,0.17299645
solo,0.173075033
dinneri,0.173134664
hut,0.17350769
radiat,0.173512641
horsesho,0.173831305
grapevin,0.173870938
firm,0.174244273
goodth,0.174348579
stadium,0.174460248
refurbish,0.174487611
freakin,0.174567459
migrat,0.17466081
blaze,0.17509613
tourney,0.175158124
dj,0.175251123
built,0.17531285
cheeto,0.175377009
entrepreneur,0.175509237
commend,0.175593171
bruegger,0.175887246
stole,0.175958949
keno,0.176312544
icecold,0.176475959
enoughth,0.176558679
terass,0.176579876
partner,0.176847086
keen,0.177064474
lunchi,0.177144555
championship,0.177255382
the,0.177384247
freundlichen,0.178019466
skate,0.178193822
knick,0.178205778
meservic,0.178223707
sate,0.178269952
pirat,0.178485437
firebird,0.178527312
ad,0.178622364
softboil,0.178705003
summer,0.178810608
zteja,0.179562952
gimm,0.179611408
moos,0.179822088
foodw,0.180596325
kahuna,0.180839994
market,0.180866888
ballet,0.181001976
priciest,0.18126481
steeler,0.181670138
togetherth,0.181815215
wellon,0.181875338
housei,0.182121996
cav,0.182136156
pm,0.182161069
trinket,0.182389451
decemb,0.182426784
yearn,0.182452207
sought,0.182667122
daynight,0.182849794
play,0.183070465
zutaten,0.183082076
softbal,0.183108428
floss,0.183202044
crustacean,0.183218367
companion,0.183321443
fan,0.184069483
sunnysid,0.184367883
foremost,0.184415738
distinctli,0.184588222
holiday,0.18459258
grow,0.18467603
patriot,0.184912607
salsarita,0.18503416
deriv,0.18507209
fulfil,0.185154859
atop,0.185463649
oct,0.185579409
oprah,0.186275209
snow,0.186287405
exemplifi,0.186323612
tatami,0.186562037
gf,0.186591543
reali,0.18659779
aussicht,0.186882245
itservic,0.18693499
crunchi,0.18710876
lantern,0.187238606
band,0.187272326
husband,0.187415532
fanci,0.187492775
bronco,0.187603539
foodgood,0.187825793
august,0.187977418
room,0.187978532
revolv,0.188176743
decenti,0.188192999
sauci,0.188600672
yesterday,0.188744537
ornament,0.188768162
goth,0.188839894
playoff,0.188850015
crusti,0.188938778
frankenstein,0.189020979
song,0.189040648
osmow,0.189198678
ski,0.189221387
cub,0.189562681
birdi,0.189604229
airport,0.189616609
arrang,0.189726882
ore,0.189735704
atth,0.189840074
unglaublich,0.189925273
embrac,0.190512898
dart,0.190524175
higherend,0.190542272
plant,0.190809334
flap,0.190951048
rugbi,0.191134885
goodveri,0.191594852
bonefish,0.191742244
characterist,0.191769592
freestyl,0.192009737
stabl,0.192227688
basement,0.192302596
shear,0.193047621
knickknack,0.193153869
abc,0.193447964
marbl,0.193595318
straightup,0.194248124
manicur,0.194331025
partth,0.194620008
baron,0.195189676
slew,0.195197395
gmo,0.195217554
pot,0.195381368
ranger,0.195704494
chock,0.195757665
missu,0.196058785
boister,0.19606748
weather,0.196159543
anytim,0.196263196
thingth,0.196368213
butterfli,0.196971699
heart,0.197032056
shebang,0.197050302
pei,0.197113821
ring,0.197322133
poultri,0.197368598
kickoff,0.197369865
sucker,0.197734946
prettier,0.197780425
grand,0.198189209
cousin,0.198275866
celin,0.198353609
hurray,0.198452463
cookedth,0.199280376
stripth,0.19962715
hangov,0.19988781
einladend,0.200092967
outoftown,0.200105486
yard,0.20010755
club,0.200202575
outsid,0.200550603
drive,0.200646586
zaba,0.200725958
adjoin,0.201620734
februari,0.201728048
lightli,0.201783882
thoroughli,0.202313746
spicy,0.202428234
lent,0.202628282
haveth,0.202669666
pyramid,0.202788057
field,0.203079486
stripe,0.20339372
alumni,0.203409945
ncaa,0.203455479
forrest,0.203514382
diamondback,0.20355819
happi,0.203570928
toi,0.203616643
exposur,0.203619323
bff,0.203654791
wider,0.204023529
steiner,0.204295578
game,0.204503798
bougi,0.204737845
girlfriend,0.205232553
bachelorett,0.205290736
boyfriend,0.206076565
display,0.206371109
arena,0.206591871
dwell,0.206864686
melti,0.207210588
drake,0.207454679
etcth,0.207625415
quiz,0.20770339
explod,0.208132137
unit,0.208145637
dieter,0.20815522
cutter,0.208280956
prime,0.208524731
umbrella,0.208586936
furnitur,0.208598607
memorabilia,0.209659555
night,0.209753013
badger,0.209797605
toth,0.209891896
healthier,0.209904034
spread,0.209904103
billiard,0.209912356
romain,0.209965768
version,0.210015701
radiu,0.210020104
rout,0.210048343
promin,0.210213279
jukebox,0.210315383
raptor,0.210398059
couch,0.210403269
footag,0.210568448
co,0.211317768
inhabit,0.211544482
fragranc,0.211655122
hampton,0.211750603
optisch,0.211838607
scheme,0.211923049
instrument,0.211977959
experiencew,0.21229152
homestead,0.212445948
quad,0.212569405
sidewalk,0.212744236
whiz,0.212811054
basebal,0.212907821
hab,0.212944693
preseason,0.213118037
throughli,0.213198412
placethey,0.213431292
xxl,0.213466004
mayor,0.213574223
picnic,0.213616444
wayth,0.213656871
dback,0.213789085
friday,0.213884681
oneit,0.214008151
equal,0.214084325
ect,0.21408485
panther,0.214480589
fiction,0.214566654
byi,0.214608541
accent,0.214662464
fooda,0.214858643
roadhous,0.215021152
cm,0.215199547
weekendi,0.215350807
monaco,0.215420051
vision,0.215583872
gettogeth,0.215689772
phantom,0.215864875
cam,0.215866353
rubio,0.215963681
suitabl,0.215994716
exterior,0.216056178
hiphop,0.2163604
wood,0.216376549
mid,0.216491999
pmthe,0.216871428
celiac,0.217071584
tooservic,0.217150593
ritual,0.217380348
foodstuff,0.217452978
bf,0.217573957
hubbi,0.217583686
qualit,0.217674864
esslingen,0.217855632
textur,0.217945875
pronto,0.218184565
dh,0.218267103
concert,0.218319432
babe,0.218391739
bless,0.218419757
roland,0.218631234
grind,0.219217095
pool,0.219443453
comrad,0.219476507
rang,0.219517451
rb,0.219584368
mont,0.219658727
soccer,0.21967805
optioni,0.219969027
bender,0.220004759
cheep,0.220008356
extravag,0.220226767
lifelong,0.220299392
hem,0.220408014
funk,0.220525252
farewel,0.221276727
hardboil,0.221562418
mood,0.221694103
palc,0.22186843
carbi,0.222109268
buffett,0.222174176
nowi,0.222210416
polka,0.222318527
gooey,0.222586024
quicki,0.222760665
choiceth,0.223015677
servicea,0.223274761
schmick,0.223436027
focal,0.22347724
houri,0.223795016
divey,0.223965397
astound,0.2241723
goodnow,0.224902731
coach,0.22521252
packer,0.225231109
jesu,0.225697919
structur,0.225868296
buffet,0.225995999
macayo,0.226330782
flake,0.226432181
mount,0.226621652
purist,0.226817874
ragoon,0.227390489
diff,0.227631821
wingsth,0.228153923
loaf,0.228188083
weve,0.228226817
our,0.228381462
allyoucan,0.228383519
serviceth,0.228755768
brighter,0.228814654
rc,0.229014186
stake,0.229063322
eggi,0.229556611
perform,0.229565708
tastei,0.229641289
nyni,0.229725168
restauranti,0.229963125
grub,0.229997289
ideal,0.230000275
mild,0.230212702
smith,0.230417953
lage,0.230446615
familiar,0.2305434
chief,0.230665756
soy,0.230766785
gravi,0.231018532
creamer,0.231176602
fare,0.231588297
wiz,0.231681951
steakburg,0.231838582
wellbut,0.231903969
brotherinlaw,0.232044674
detail,0.232161471
outmi,0.232203955
lei,0.232955062
da,0.233340378
disco,0.233342336
upper,0.23337349
accordion,0.233424466
plusth,0.23349756
curiou,0.233506919
dhte,0.233791065
againmi,0.234174484
cheapo,0.234193319
ballpark,0.23455188
mighti,0.234583442
saloon,0.234741119
pharmaci,0.234864203
nondescript,0.236600482
fani,0.236640868
tuscani,0.23669241
derbi,0.236775763
tailgat,0.236870358
burg,0.237150747
belat,0.237190459
influenc,0.237211183
fastth,0.237362914
expert,0.237430549
greatfood,0.237755571
ramp,0.238242125
hole,0.238403029
someburro,0.238576647
foam,0.238590996
chevi,0.238592076
filiberto,0.238640371
cosmopolitan,0.23876732
acc,0.238834975
passport,0.23907301
chandeli,0.239665204
pro,0.239805837
mute,0.239845077
gold,0.240122124
weeknight,0.240284131
planter,0.24040731
restaurantif,0.240442354
strong,0.240547297
chosen,0.240576982
greater,0.240638239
nathan,0.240801042
rise,0.240947629
eve,0.240960999
xx,0.241014771
weekday,0.241182322
hourth,0.241330678
nifti,0.241332528
commut,0.24143572
commonli,0.241535184
myselfth,0.241615992
bellagio,0.241646843
dens,0.242293696
soya,0.242376586
goldi,0.242453904
spicier,0.242576346
panko,0.242834902
exceptionnel,0.24290066
barman,0.243209186
spout,0.243252045
newcom,0.243255009
unfamiliar,0.243613812
beacon,0.243696691
beam,0.243715188
realm,0.243774327
coke,0.24380249
haw,0.243843033
lot,0.244029429
firework,0.24450564
vitamin,0.244563044
set,0.244735146
mandarin,0.245000192
edc,0.245027998
friendsfamili,0.245123082
sip,0.245182584
oldi,0.245185464
prob,0.245249823
empir,0.24561019
ancient,0.245726902
mouthi,0.24603497
chilli,0.246237107
entertain,0.246301794
versa,0.246738256
garnish,0.246746357
darn,0.246773122
buff,0.246907515
delv,0.246966653
cornflak,0.247009261
roadsid,0.247074952
uw,0.24708151
lofti,0.247646585
golf,0.24766124
upsid,0.247705918
exclus,0.247728667
aka,0.24789587
junki,0.248046965
grandmoth,0.248311322
yeti,0.248518215
glitz,0.248586225
freeth,0.249101283
gangster,0.249166142
hamburg,0.249350475
societi,0.249416531
chestnut,0.249450193
indisch,0.249506729
eatdrink,0.249685405
courtoi,0.249741767
touristi,0.24975113
curli,0.249913747
craze,0.250104838
wink,0.250525797
ps,0.250528215
ambiti,0.250839178
sunni,0.25106378
drove,0.251173272
rien,0.251454052
brixx,0.251654104
fridaysaturday,0.25177984
hashbrown,0.251897758
tastebud,0.251922
leroy,0.252070469
highend,0.25207611
kumar,0.25210017
fc,0.252314126
bolder,0.252341071
advoc,0.252423799
servicethi,0.252768183
bro,0.252887708
jackpot,0.252942667
hub,0.252946075
familyfriend,0.253123139
qualitt,0.253461283
facad,0.253626365
share,0.253639622
had,0.25379918
pamela,0.253832034
thingsth,0.253903446
workout,0.254117901
preselect,0.254729622
corner,0.254881839
carlton,0.255023246
amc,0.255311329
zinburg,0.255790514
well,0.255931437
beatl,0.255945852
wirklich,0.256076447
dishi,0.256131716
menuth,0.256408937
ala,0.256418756
blimpi,0.256872286
tomatobas,0.256912148
mcalist,0.256926408
assiett,0.257405213
mural,0.257498233
bg,0.257662477
berto,0.25771443
brick,0.258897867
ail,0.259035748
saidth,0.259250197
staffw,0.259305587
eatn,0.259333521
photographi,0.259684566
grandma,0.260385164
gvr,0.260612655
wizard,0.260689962
pale,0.260735343
bike,0.260844682
timeand,0.260881869
wynn,0.261279311
av,0.261376316
baysid,0.261627842
placeand,0.261651883
guitar,0.261680038
amish,0.261850488
bride,0.262295857
jimmi,0.262311437
stix,0.262467012
volleybal,0.262600024
robbin,0.262980557
rebel,0.263083364
featur,0.263091804
barfood,0.263387915
cuke,0.263565271
grain,0.263844183
overview,0.263911101
reallli,0.26414918
rosco,0.264279975
phenomenon,0.264287599
longhorn,0.264438281
saturday,0.264718757
nourish,0.264899767
ooh,0.264905093
entourag,0.265095937
theater,0.265439308
weekend,0.265439943
layov,0.265455266
magician,0.265726841
jazz,0.265880207
slash,0.266265149
yanke,0.266601214
passt,0.266752796
escap,0.266821679
placeiv,0.2669847
flew,0.267040461
cheez,0.26706115
riser,0.267169967
downstair,0.267312718
vike,0.267315818
edison,0.267333659
oz,0.267494395
fut,0.267618977
adorn,0.267940546
foldabl,0.267946723
buddha,0.268080075
combo,0.26817156
primetim,0.268225215
condens,0.268365333
sticker,0.268421335
friendsi,0.268489225
storefront,0.268554331
hit,0.268806453
novel,0.268832912
ive,0.268928916
bagel,0.268975415
empfang,0.269192465
viabl,0.269307858
saltpepp,0.269316493
experiencea,0.269346481
refuel,0.26946919
financi,0.26975981
playlist,0.269862559
greatservic,0.270085435
gazillion,0.270103167
roberto,0.270177508
qdoba,0.271289984
thorough,0.271513594
lcbo,0.271601003
butterfield,0.272110165
interpret,0.272154333
cholula,0.272251406
matchstick,0.272658509
thanksgiv,0.273282683
vs,0.273817514
timer,0.27408949
yeasti,0.274171949
laiss,0.274182063
quoi,0.274300108
land,0.274306481
fieri,0.274335958
jack,0.274464725
drivein,0.27462571
rio,0.274749221
duel,0.275191207
they,0.27522365
stuffi,0.275357762
carveri,0.27536753
haze,0.275610277
maggiano,0.275613444
schner,0.276098564
foami,0.27610406
contr,0.276477681
classier,0.276843933
deli,0.276857367
poser,0.276907806
musician,0.277104809
vday,0.277390217
easter,0.277508848
placeservic,0.27752006
overeasi,0.277933611
canneri,0.278031715
stripi,0.278193752
garag,0.278261333
menuw,0.278330988
studio,0.278627363
harbor,0.278653344
banquet,0.278897404
baskin,0.278969866
pingpong,0.27923239
standbi,0.279345231
allin,0.279519281
heinz,0.279602425
vine,0.279867319
faim,0.281301251
cabana,0.281494199
gan,0.281538653
epic,0.281745907
toooveral,0.281987063
comedian,0.282059236
acclaim,0.282130768
ceil,0.282152944
natur,0.282262542
antiqu,0.282542982
decker,0.282736485
prohibit,0.283045795
envelop,0.283360533
event,0.283525972
power,0.283618244
euro,0.283687695
crumbl,0.283751623
peasant,0.283882483
bear,0.284524137
afternoon,0.284539491
mealth,0.284718673
centric,0.284806519
montana,0.285095474
ventur,0.285205008
bec,0.285452052
elli,0.285844269
amth,0.28593791
foodfor,0.286072804
benni,0.286095586
michelin,0.286098634
buffetth,0.286171057
outing,0.286203762
fausto,0.286461881
privaci,0.286539632
musicth,0.286555765
string,0.286616684
fondli,0.28708044
jay,0.287940849
shred,0.288401105
block,0.288403992
erupt,0.288447866
mini,0.288567561
idol,0.288786914
julienn,0.288899065
discreet,0.289189482
besti,0.289437229
session,0.289638378
odditi,0.289752759
pregam,0.289824322
sizzl,0.289854297
mine,0.290067807
sightse,0.290521784
duckworth,0.290848434
dearli,0.29112882
locationw,0.291170739
barrel,0.291275387
alic,0.291330822
quaker,0.292061075
ar,0.292196284
cheeseburg,0.292204824
thr,0.292291612
clinic,0.292302728
cora,0.292327577
foodal,0.292405869
outdo,0.292576106
shaken,0.292625533
daiya,0.292699958
avid,0.292701186
saucey,0.293084235
boardgam,0.293570289
hous,0.293581626
tune,0.29375795
curd,0.294049823
chess,0.294205506
lg,0.294212017
eerili,0.294304119
pil,0.294401485
forward,0.294663584
flashback,0.29490724
devot,0.295036165
iter,0.295168858
sung,0.29518933
erma,0.2957589
freshli,0.296310371
fame,0.296395296
moyen,0.296411517
restaurantfood,0.296422138
sourc,0.296654917
wall,0.296921656
finess,0.297072937
motif,0.297389258
carb,0.297403297
soft,0.29746304
heartbroken,0.297546073
foosbal,0.298221279
firehous,0.298409382
wellw,0.298423201
philosoph,0.298596532
midweek,0.298853651
speedi,0.299146718
suburban,0.299351887
popo,0.299382732
occas,0.299412169
familystyl,0.299484501
leap,0.299545837
linq,0.299708951
cozumel,0.299732018
nourritur,0.299788742
music,0.300489089
ml,0.300571401
calvin,0.300574421
singer,0.300628839
xma,0.300670764
christma,0.300677073
fanat,0.301029406
eu,0.301296636
roomth,0.301367559
hasbrown,0.301444765
devil,0.301692995
bun,0.302054789
dabbl,0.302063999
replica,0.302291434
mlk,0.302577902
ajillo,0.302628282
grabandgo,0.303212296
breadcrumb,0.303401723
tbone,0.303532846
fanfar,0.303723982
reinvent,0.303905399
dog,0.303926321
graveyard,0.304057576
aswel,0.304465826
season,0.304755734
burgr,0.3049847
lactos,0.305011293
gleam,0.305116222
grown,0.305198081
experiencemi,0.305223352
collar,0.30526794
boneless,0.30529788
chayo,0.305322683
guitarist,0.305454421
gump,0.305539527
dash,0.305664953
mafia,0.305843466
immers,0.305911325
exhibit,0.3059164
midmorn,0.306128107
strung,0.306154204
celeri,0.306306161
wil,0.306371358
lawri,0.306385247
champion,0.306465687
himalayan,0.306498857
matzoh,0.306777036
dimmer,0.307451658
birthday,0.307598363
occass,0.307680029
pull,0.307933395
prolli,0.308116183
bottl,0.308227694
gate,0.30831485
portrait,0.308523363
theremi,0.308843216
tabasco,0.3090676
delta,0.309209519
celebr,0.309214243
homework,0.309993427
mealthi,0.310147498
newbi,0.310252331
ceremoni,0.310385923
bibb,0.310533131
ittheir,0.310625685
elvi,0.310821826
kona,0.31102848
outsidei,0.311094114
mariachi,0.311144418
cocacola,0.311508078
accommod,0.311583174
hound,0.31158981
servicemi,0.312025172
stop,0.312118628
improvis,0.312148
variou,0.312330344
restur,0.312340063
rod,0.312425376
underli,0.3124471
spark,0.312508646
thur,0.312539152
finer,0.31279134
steakhous,0.312834761
flatiron,0.312836379
qualitativ,0.31296177
miner,0.313168779
eatingth,0.313287833
mastro,0.313626998
addin,0.313712333
bettermi,0.313851573
placesth,0.313980193
nobrain,0.314365333
flippin,0.314671547
nearest,0.314679615
savior,0.31485119
bday,0.314910688
vall,0.314958655
cabo,0.315010558
skee,0.315124829
agenda,0.315588362
rodizio,0.315720393
buk,0.31577315
po,0.315789175
softshel,0.316381632
scrambl,0.316415655
distinct,0.31643642
hflich,0.316587213
flute,0.316945716
veget,0.317186209
pa,0.317706147
alley,0.318133309
tomi,0.318238018
ultim,0.318448941
mealit,0.318738222
wealth,0.319069278
comprehens,0.319208921
spartan,0.320386435
knack,0.320948942
jj,0.321024945
introduct,0.321131519
peg,0.321158229
factur,0.321242498
wellknown,0.321313405
interestingli,0.321326668
lavo,0.322155824
wing,0.322213446
quantit,0.322244816
quickth,0.322732756
bouff,0.322734489
piano,0.323031356
welltrain,0.323568844
kreme,0.323691144
ton,0.323734554
pui,0.323899416
tge,0.324083048
berlin,0.324166752
frosti,0.324713012
seller,0.324737829
mandalay,0.324977745
worldwid,0.324980709
echt,0.325089753
rodeo,0.325121763
rendit,0.32521101
obscur,0.325214295
minion,0.325263252
scrabbl,0.325316349
restaurantsth,0.325364133
supper,0.32541621
lizard,0.325439542
lowdown,0.325661426
meala,0.325670089
rack,0.325841919
harold,0.325874212
strip,0.326239862
piqu,0.326330307
cantina,0.326419716
lather,0.326458445
placesi,0.326476356
biersch,0.326478711
oftenth,0.326497655
wentth,0.326714771
premier,0.32676948
reccommend,0.326839372
shade,0.326958484
soybean,0.32718348
havnt,0.327275011
deer,0.327466895
amir,0.327692733
oph,0.327888804
renown,0.328112671
monday,0.328213328
inn,0.32838227
friesthey,0.328393153
hodgepodg,0.328457551
ribbon,0.329121605
sweeten,0.329273583
barro,0.32946019
spear,0.330215761
hadmi,0.330435179
brighten,0.330651398
sheep,0.330881321
handcut,0.330935222
fullon,0.331194741
mish,0.332391022
retournerai,0.33255314
johnni,0.33255488
feelin,0.332683209
kitti,0.332893476
resteraunt,0.332995226
fungu,0.333174232
americanstyl,0.333604147
morn,0.333726795
therethi,0.333754265
techniqu,0.333836028
greatoveral,0.33384319
galaxi,0.333998169
navi,0.3345126
tue,0.334905303
confin,0.33524636
bicycl,0.335589148
westgat,0.336077986
churrascaria,0.336141964
snazzi,0.336250552
ff,0.33636458
barber,0.336398715
abuelo,0.336438109
bemht,0.336452583
gord,0.336453838
cheeseit,0.33670725
leaf,0.336858909
bamboo,0.336931321
bar,0.337039952
potter,0.337087618
quell,0.337284781
alleyway,0.337386985
conceiv,0.337394837
pong,0.338016833
availablei,0.338135599
se,0.338162059
emul,0.3381712
moreno,0.338372925
restuar,0.338833208
limpress,0.338963103
repurpos,0.339149515
grati,0.339335587
staffth,0.339422012
yearsth,0.339483841
maci,0.339522458
breez,0.33957394
dibella,0.339764656
againservic,0.339917082
rj,0.340169131
chipper,0.340223379
cmu,0.340586021
hilari,0.340756485
pd,0.340889937
fashion,0.341131461
niceth,0.341469378
slope,0.341512052
